comuna,entrada_electores,entrada_apruebo,entrada_rechazo,entrada_blancos,entrada_nulos,salida_electores,salida_apruebo,salida_rechazo,salida_blancos,salida_nulos,crec_apruebo,crec_rechazo,crec_nulos,crec_blancos,aumento_votantes,aumento_votantes_p,entrada_votos,entrada_abs,entrada_p_vot,salida_votos,salida_abs,salida_p_vot,crec_prob_voto,entrada_prob_apruebo,salida_prob_apruebo,entrada_prob_nulo,salida_prob_nulo,entrada_prob_blanco,salida_prob_blanco,entrada_prob_rechazo,salida_prob_rechazo,crec_prob_apruebo,crec_prob_rechazo,crec_prob_nulo,crec_prob_blanco,entrada_prob_votar,salida_prob_votar,crec_padron,crec_padron_porc
PIRQUE,21736.0,10055,2994,18,35,24310.0,9152,12762,137,311,-903,9768,276,119,2574.0,1.118421052631579,13102,8634.0,0.6027788001472212,22362,1948.0,0.9198683669271904,0.31708956677996925,0.46259661391240336,0.3764705882352941,0.0016102318733897682,0.012793089263677499,0.0008281192491718807,0.005635540929658576,0.13774383511225616,0.5249691484985602,-0.08612602567710925,0.38722531338630406,0.01118285739028773,0.0040253090562688085,0.6027788001472213,0.9198683669271904,2574.0,11.842105263157894
PITRUFQUEN,22110.0,5414,2797,10,42,23895.0,4827,14374,124,288,-587,11577,246,114,1785.0,1.0807327001356852,8263,13847.0,0.3737222976028946,19613,4282.0,0.8207993304038502,0.4470770328009556,0.2448665762098598,0.2020087884494664,0.0018995929443690637,0.012052730696798493,0.0004522840343735866,0.005189370161121573,0.1265038444142922,0.6015484410964637,-0.042857787760393395,0.47504459668217147,0.010153137752429429,0.0032897772167525094,0.37372229760289466,0.8207993304038501,1785.0,8.07327001356852
PLACILLA,6422.0,2691,585,5,6,8317.0,2192,5504,58,110,-499,4919,104,53,1895.0,1.295079414512613,3287,3135.0,0.5118343195266272,7864,453.0,0.9455332451605146,0.43369892563388746,0.4190283400809717,0.2635565708789227,0.0009342883836810962,0.013225922808705062,0.0007785736530675802,0.006973668390044487,0.09109311740890688,0.6617770830828423,-0.15547176920204897,0.5706839656739354,0.012291634425023967,0.00603938000636339,0.5118343195266273,0.9455332451605146,1895.0,29.50794145126129
PORTEZUELO,3507.0,873,357,4,4,5710.0,1172,3666,27,61,299,3309,57,23,2203.0,1.6281722269746222,1238,2269.0,0.35300826917593386,4926,784.0,0.8626970227670753,0.5096887535911414,0.24893071000855432,0.2052539404553415,0.0011405759908753922,0.010683012259194396,0.0011405759908753922,0.004728546409807356,0.10179640718562874,0.6420315236427321,-0.04367676955321281,0.5402351164571033,0.009542436268319004,0.0035879704189319636,0.35300826917593386,0.8626970227670754,2203.0,62.81722269746221
PORVENIR,6156.0,1539,321,0,6,5981.0,1543,2233,22,51,4,1912,45,22,-175.0,0.9715724496426251,1866,4290.0,0.3031189083820663,3849,2132.0,0.6435378699214178,0.34041896153935153,0.25,0.2579836147801371,0.0009746588693957114,0.008527002173549573,0.0,0.003678314663099816,0.05214424951267056,0.37334893830463134,0.007983614780137094,0.3212046887919608,0.007552343304153861,0.0027036557937041047,0.30311890838206623,0.6435378699214179,-175.0,-2.8427550357374916
POZO ALMONTE,11866.0,3730,1076,11,29,12061.0,2367,6704,33,128,-1363,5628,99,22,195.0,1.0164335075004214,4846,7020.0,0.4083937299848306,9232,2829.0,0.7654423347981096,0.35704860481327905,0.31434350244395753,0.19625238371610979,0.002443957525703691,0.010612718680043114,0.0009270183718186415,0.002736091534698615,0.09067925164335075,0.5558411408672581,-0.11809111872784775,0.46516188922390733,0.008168761154339423,0.00029213400899492405,0.4083937299848306,0.7654423347981096,195.0,1.6433507500421372
PRIMAVERA,1265.0,218,35,0,0,1052.0,213,289,3,1,-5,254,1,3,-213.0,0.8316205533596838,253,1012.0,0.2,506,546.0,0.48098859315589354,0.28098859315589353,0.17233201581027668,0.20247148288973385,0.0,0.0009505703422053232,0.0,0.0028517110266159697,0.02766798418972332,0.2747148288973384,0.030139467079457166,0.24704684470761507,0.0009505703422053232,0.0028517110266159697,0.2,0.48098859315589354,-213.0,-16.83794466403162
PROVIDENCIA,169757.0,60130,33672,100,207,171075.0,50318,72935,645,1288,-9812,39263,1081,545,1318.0,1.007764039185424,94109,75648.0,0.5543747827777352,125186,45889.0,0.731760923571533,0.17738614079379778,0.3542121974351573,0.29412830629840714,0.0012193900693344016,0.007528861610404793,0.0005890773281808703,0.0037702761946514685,0.19835411794506264,0.42633347946806954,-0.06008389113675017,0.2279793615230069,0.006309471541070391,0.002550886125317067,0.5543747827777352,0.7317609235715329,1318.0,0.776403918542387
PUCHUNCAVI,15245.0,7244,1372,24,19,17922.0,6746,9059,114,304,-498,7687,285,90,2677.0,1.175598556903903,8659,6586.0,0.5679895047556576,16223,1699.0,0.9052003124651267,0.3372108077094691,0.47517218760249263,0.3764088829371722,0.0012463102656608725,0.016962392590112712,0.001574286651361102,0.0063608972212922665,0.089996720236143,0.5054681397165495,-0.09876330466532046,0.41547141948040645,0.01571608232445184,0.005114586955631394,0.5679895047556576,0.9052003124651266,2677.0,17.559855690390293
PUCON,27403.0,8176,3140,23,36,31564.0,7936,15980,175,454,-240,12840,418,152,4161.0,1.1518446885377513,11375,16028.0,0.4151005364376163,24545,7019.0,0.7776264098339881,0.3625258733963718,0.29836149326716055,0.2514256748194145,0.0013137247746597088,0.014383474844759853,0.0008393241615881473,0.005544290964389811,0.11458599423420793,0.5062729692054239,-0.046935818447746025,0.39168697497121596,0.013069750070100144,0.004230566189730103,0.4151005364376163,0.777626409833988,4161.0,15.184468853775135
PUDAHUEL,168418.0,87139,12162,122,302,171102.0,74007,76792,776,2565,-13132,64630,2263,654,2684.0,1.0159365388497668,99725,68693.0,0.5921279198185467,154140,16962.0,0.9008661500157801,0.30873823019723334,0.5173971903240746,0.4325314724550268,0.0017931575009797053,0.014991057965424133,0.0007243881295348479,0.0045353064254070674,0.07221318386395753,0.44880831316992204,-0.08486571786904779,0.3765951293059645,0.013197900464444428,0.002742148924427362,0.5921279198185467,0.9008661500157801,2684.0,1.5936538849766653
PUENTE ALTO,398965.0,204801,26598,238,641,404945.0,181627,174696,1792,6708,-23174,148098,6067,1554,5980.0,1.0149887834772473,232278,166687.0,0.5822014462421515,364823,40122.0,0.9009198780081246,0.31871843176597303,0.5133307432982843,0.44852263887688454,0.0016066572255711653,0.016565212559730334,0.0005965435564523204,0.004425292323648891,0.06666750216184376,0.4314067342478608,-0.06480810442139978,0.36473923208601705,0.01495855533415917,0.0028186350980777255,0.5822014462421516,0.9009198780081245,5980.0,1.4988783477247378
PUERTO MONTT,182683.0,65046,22100,156,267,196255.0,52451,114287,1074,2456,-12595,92187,2189,918,13572.0,1.074292627119108,87569,95114.0,0.4793494742258448,170268,25987.0,0.8675855392219306,0.3882360649960858,0.356059403447502,0.26725943288069093,0.001461548146242398,0.012514330845074011,0.0008539382427483674,0.005472472038928944,0.12097458438935205,0.5823393034572367,-0.08879997056681105,0.4613647190678847,0.011052782698831613,0.004010923892686546,0.4793494742258448,0.8675855392219306,13572.0,7.429262711910796
PUERTO OCTAY,8538.0,2482,894,11,11,9082.0,2342,5183,59,119,-140,4289,108,48,544.0,1.063715155774186,3398,5140.0,0.39798547669243384,7703,1379.0,0.8481611979740146,0.45017572128158073,0.2907003982197236,0.25787271526095573,0.0012883579292574372,0.013102840783968289,0.0012883579292574372,0.006496366439110328,0.10470836261419536,0.5706892754899802,-0.03282768295876787,0.4659809128757848,0.011814482854710852,0.005208008509852891,0.3979854766924338,0.8481611979740145,544.0,6.371515577418599
PUERTO VARAS,39612.0,13505,7505,49,61,45801.0,11453,27756,195,472,-2052,20251,411,146,6189.0,1.1562405331717662,21120,18492.0,0.5331717661314753,39876,5925.0,0.8706360123141416,0.33746424618266624,0.3409320407957185,0.2500600423571538,0.00153993739270928,0.010305451846029563,0.0012369988892254873,0.0042575489618130605,0.18946278905382208,0.6060129691491453,-0.0908719984385647,0.4165501800953232,0.008765514453320283,0.0027176115691037806,0.5331717661314753,0.8706360123141418,6189.0,15.624053317176614
PUMANQUE,2132.0,633,169,1,2,4211.0,1085,2656,26,42,452,2487,40,25,2079.0,1.975140712945591,805,1327.0,0.3775797373358349,3809,402.0,0.9045357397292805,0.5269560023934456,0.2969043151969981,0.25765851341724055,0.0009380863039399625,0.009973877938731893,0.00046904315196998124,0.006174305390643553,0.07926829268292683,0.6307290429826644,-0.03924580177975756,0.5514607502997376,0.00903579163479193,0.005236219086703591,0.37757973733583494,0.9045357397292805,2079.0,97.5140712945591
PUNITAQUI,5466.0,1924,266,20,16,10810.0,2988,6113,75,162,1064,5847,146,55,5344.0,1.9776802049030369,2226,3240.0,0.407244785949506,9338,1472.0,0.8638297872340426,0.45658500128453655,0.3519941456275156,0.2764107308048104,0.0029271862422246614,0.014986123959296948,0.003658982802780827,0.006938020351526364,0.048664471276985,0.5654949121184089,-0.0755834148227052,0.5168304408414238,0.012058937717072286,0.004010834109301703,0.407244785949506,0.8638297872340426,5344.0,97.7680204903037
PUNTA ARENAS,122555.0,42928,11009,60,131,121579.0,36882,54624,693,1648,-6046,43615,1517,633,-976.0,0.9920362286320428,54128,68427.0,0.44166292684916975,93847,27732.0,0.7719013974452825,0.3302384705961128,0.3502753865611358,0.3033583102344977,0.00106890783729754,0.013554972487024898,0.0004895761086858961,0.0056999975324686005,0.0898290563420505,0.44928811719129125,-0.04691707632663811,0.35945906084924073,0.012486064649727359,0.004631089695171061,0.44166292684916975,0.7719013974452824,-976.0,-0.7963771367957244
PUQUELDON,2278.0,635,66,7,3,4378.0,946,2317,49,42,311,2251,39,42,2100.0,1.9218612818261633,711,1567.0,0.31211589113257243,3354,1024.0,0.7661032434901781,0.4539873523576057,0.2787532923617208,0.21608040201005024,0.0013169446883230904,0.009593421653723162,0.0030728709394205445,0.011192325262677022,0.02897278314310799,0.5292370945637277,-0.06267289035167056,0.5002643114206197,0.008276476965400072,0.009875380574353932,0.31211589113257243,0.766103243490178,2100.0,92.18612818261633
PUREN,10460.0,2134,1308,18,27,12015.0,1993,7922,68,141,-141,6614,114,50,1555.0,1.148661567877629,3487,6973.0,0.33336520076481835,10124,1891.0,0.8426133999167708,0.5092481991519524,0.2040152963671128,0.16587598834789846,0.0025812619502868068,0.011735330836454432,0.0017208413001912047,0.005659592176446109,0.12504780114722752,0.6593424885559717,-0.038139308019214335,0.5342946874087442,0.009154068886167625,0.0030783302261593024,0.3333652007648183,0.8426133999167706,1555.0,14.866156787762907
PURRANQUE,19490.0,5096,2613,31,36,19679.0,3958,12371,108,204,-1138,9758,168,77,189.0,1.009697280656747,7776,11714.0,0.39897383273473574,16641,3038.0,0.8456222369022817,0.4466484041675459,0.26146741918932787,0.2011281061029524,0.0018471010774756284,0.01036638040550841,0.001590559261159569,0.005488083744092688,0.1340687532067727,0.6286396666497281,-0.06033931308637547,0.49457091344295545,0.008519279328032781,0.0036409826666170594,0.3989738327347358,0.8456222369022817,189.0,0.969728065674705
PUTAENDO,13859.0,6222,968,24,32,14350.0,5085,7674,101,189,-1137,6706,157,77,491.0,1.0354282415758713,7246,6613.0,0.5228371455371961,13049,1301.0,0.9093379790940767,0.3865008335568806,0.44895014070279243,0.3543554006968641,0.0023089689010751136,0.013170731707317073,0.0017317266758063352,0.007038327526132405,0.0698463092575222,0.534773519163763,-0.09459474000592832,0.4649272099062408,0.010861762806241959,0.004729358625057291,0.5228371455371961,0.9093379790940767,491.0,3.5428241575871273
PUTRE,4723.0,608,291,2,6,4617.0,602,1983,12,35,-6,1692,29,10,-106.0,0.9775566377302561,907,3816.0,0.19203895828922296,2632,1985.0,0.5700671431665584,0.3780281848773354,0.12873173830192675,0.13038769763915964,0.0012703789964005929,0.007580680095299978,0.0004234596654668643,0.002599090318388564,0.061613381325428755,0.4294996751137102,0.001655959337232893,0.3678862937882814,0.006310301098899385,0.001328711321987971,0.19203895828922296,0.5700671431665584,-106.0,-2.2443362269743807
PUYEHUE,11126.0,3128,1392,19,33,11806.0,2592,7568,64,138,-536,6176,105,45,680.0,1.0611181017436635,4572,6554.0,0.4109293546647492,10362,1444.0,0.8776893105200745,0.46675995585532526,0.28114326802085204,0.2195493816703371,0.0029660255257954343,0.011688971709300356,0.001707711666367068,0.005420972386921904,0.1251123494517347,0.6410299847535151,-0.06159388635051494,0.5159176353017805,0.008722946183504922,0.0024549468611264696,0.4109293546647493,0.8776893105200745,680.0,6.111810174366349
QUEILEN,3662.0,863,109,3,2,6092.0,1385,2972,57,57,522,2863,55,54,2430.0,1.663571818678318,977,2685.0,0.266794101583834,4471,1621.0,0.7339133289560079,0.46711922737217393,0.2356635718186783,0.2273473407747866,0.0005461496450027307,0.009356533158240315,0.0008192244675040961,0.009356533158240315,0.029765155652648825,0.48785292186474066,-0.008316231043891703,0.45808776621209185,0.008810383513237584,0.008810383513237584,0.26679410158383393,0.733913328956008,2430.0,66.35718186783178
QUELLON,22566.0,6745,1804,51,57,23377.0,5192,13584,213,263,-1553,11780,206,162,811.0,1.0359390233094035,8657,13909.0,0.38363024018434816,19252,4125.0,0.8235445095606793,0.4399142693763311,0.29890100150669147,0.22209864396629164,0.0025259239563945757,0.011250374299525174,0.002260037224142515,0.009111519869957651,0.07994327749711956,0.5810839714249049,-0.07680235754039982,0.5011406939277853,0.008724450343130599,0.0065855959135630755,0.3836302401843481,0.8235445095606793,811.0,3.5939023309403524
QUEMCHI,8688.0,1883,365,15,9,8969.0,1841,4724,119,121,-42,4359,112,104,281.0,1.032343462246777,2272,6416.0,0.26151012891344383,6805,2164.0,0.7587244954844464,0.4972143665710026,0.21673572744014732,0.2052625710781581,0.0010359116022099447,0.01349091314527818,0.0017265193370165745,0.013267922845356227,0.04201197053406998,0.5267030884156539,-0.011473156361989229,0.484691117881584,0.012455001543068236,0.012232011243146282,0.26151012891344383,0.7587244954844464,281.0,3.2343462246777164
QUILACO,2289.0,535,185,5,10,4425.0,860,2888,22,29,325,2703,19,17,2136.0,1.9331585845347312,735,1554.0,0.3211009174311927,3799,626.0,0.8585310734463277,0.5374301560151351,0.23372651813018785,0.1943502824858757,0.00436871996505024,0.006553672316384181,0.00218435998252512,0.004971751412429379,0.08082131935342944,0.6526553672316384,-0.03937623564431214,0.571834047878209,0.0021849523513339407,0.0006030314473791385,0.3211009174311927,0.8585310734463276,2136.0,93.31585845347313
QUILICURA,138256.0,73637,10120,75,216,143866.0,60931,66324,837,2302,-12706,56204,2086,762,5610.0,1.040576900821664,84048,54208.0,0.6079157504918412,130394,13472.0,0.9063573047141089,0.2984415542222677,0.5326134127994445,0.42352605897154294,0.0015623191760212938,0.016001000931422295,0.0005424719361185048,0.0058179138920940315,0.07319754658025691,0.4610123309190497,-0.10908735382790158,0.3878147843387928,0.014438681755401,0.004255594716072737,0.6079157504918412,0.906357304714109,5610.0,4.057690082166416
QUILLECO,5619.0,1225,571,9,15,9582.0,1470,6721,53,109,245,6150,94,44,3963.0,1.7052856380138814,1820,3799.0,0.3239010500088984,8353,1229.0,0.8717386766854519,0.5478376266765534,0.21801032212137392,0.15341264871634314,0.0026695141484249867,0.01137549572114381,0.001601708489054992,0.005531204341473596,0.1016195052500445,0.7014193279064913,-0.06459767340503078,0.5997998226564468,0.008705981572718824,0.0028616901930486097,0.3239010500088984,0.8717386766854519,3963.0,70.52856380138815
QUILLON,14224.0,3873,1709,16,31,16582.0,3242,11185,128,184,-631,9476,153,112,2358.0,1.1657761529808774,5629,8595.0,0.3957395950506187,14739,1843.0,0.8888553853576167,0.493115790306998,0.27228627671541056,0.1955132070920275,0.0021794150731158607,0.011096369557351346,0.0011248593925759281,0.007719213605113979,0.12014904386951632,0.6745265951031238,-0.07677306962338307,0.5543775512336075,0.008916954484235485,0.005539798531998118,0.3957395950506187,0.8888553853576167,2358.0,16.57761529808774
QUILLOTA,74058.0,30401,7814,51,144,76835.0,24371,41314,363,1216,-6030,33500,1072,312,2777.0,1.0374976369872262,38410,35648.0,0.5186475465175944,67264,9571.0,0.875434372356348,0.35678682583875365,0.4105025790596559,0.31718617817400924,0.0019444219395608848,0.015826120908440162,0.0006886494369278133,0.004724409448818898,0.10551189608144967,0.5376976638250797,-0.09331640088564669,0.43218576774363,0.013881698968879277,0.0027799875092580128,0.5186475465175943,0.875434372356348,2777.0,3.7497636987226226
QUILPUE,133318.0,57470,16247,72,270,138080.0,50936,65699,741,2431,-6534,49452,2161,669,4762.0,1.0357191076973853,74059,59259.0,0.5555063832340719,119807,18273.0,0.8676636732329085,0.31215728999883663,0.43107457357596124,0.36888760139049825,0.002025232901783705,0.017605735805330244,0.0005400621071423214,0.005366454229432213,0.12186651464918466,0.47580388180764777,-0.062186972185462985,0.35393736715846313,0.01558050290354654,0.0033412213276485083,0.5555063832340719,0.8676636732329084,4762.0,3.57191076973852
QUINCHAO,8779.0,2405,387,14,17,9104.0,2271,3753,91,113,-134,3366,96,77,325.0,1.0370201617496297,2823,5956.0,0.32156282036678435,6228,2876.0,0.6840949033391915,0.3625320829724072,0.2739491969472605,0.24945079086115993,0.0019364392299806355,0.01241212653778559,0.0015947146599840528,0.00999560632688928,0.04408246952955917,0.41223637961335674,-0.02449840608610057,0.36815391008379755,0.010475687307804954,0.008059167096908645,0.3215628203667844,0.6840949033391914,325.0,3.7020161749629796
QUINTA DE TILCOCO,12324.0,5504,929,10,17,12592.0,3758,7521,102,170,-1746,6592,153,92,268.0,1.0217461863031483,6460,5864.0,0.5241804608893217,11551,1041.0,0.9173284625158831,0.3931480016265614,0.4466082440765985,0.29844345616264295,0.001379422265498215,0.013500635324015247,0.0008114248620577734,0.008100381194409149,0.07538136968516715,0.5972839898348158,-0.14816478791395554,0.5219026201496486,0.012121213058517032,0.006720958928910933,0.5241804608893217,0.9173284625158831,268.0,2.174618630314833
QUINTA NORMAL,102553.0,46729,8235,75,180,100363.0,40112,40888,470,1409,-6617,32653,1229,395,-2190.0,0.9786451883416379,55219,47334.0,0.5384435365128275,82879,17484.0,0.8257923736835288,0.28734883717070125,0.4556570748783556,0.39966920080109203,0.0017551899993174262,0.014039038291003657,0.0007313291663822609,0.0046830007074320215,0.08029994246877224,0.40740113388400107,-0.05598787407726358,0.3271011914152288,0.01228384829168623,0.002927810708114595,0.5384435365128276,0.8257923736835288,-2190.0,-2.135481165836202
QUINTERO,22197.0,9510,2173,21,63,26059.0,9205,12771,175,517,-305,10598,454,154,3862.0,1.173987475785016,11767,10430.0,0.5301166824345632,22668,3391.0,0.8698722130549906,0.3397555306204274,0.4284362751723206,0.3532368855289919,0.002838221381267739,0.019839594765723934,0.000946073793755913,0.006715530143136728,0.09789611208721899,0.490080202617138,-0.07519938964332867,0.39218409052991904,0.017001373384456196,0.0038773087618689892,0.5301166824345632,0.8698722130549906,3862.0,17.3987475785016
QUIRIHUE,10935.0,3159,781,14,32,10826.0,2346,6964,62,150,-813,6183,118,48,-109.0,0.990032007315958,3986,6949.0,0.36451760402377686,9522,1304.0,0.8795492333271753,0.5150316293033984,0.28888888888888886,0.21670053574727507,0.0029263831732967535,0.013855532976168483,0.0012802926383173297,0.00572695363014964,0.07142203932327389,0.6432662109735822,-0.07218835314161379,0.5718441716503083,0.01092914980287173,0.0028005704568528863,0.3645176040237768,0.8795492333271754,-109.0,-0.9967992684042066
RANCAGUA,194541.0,87494,19154,111,325,196463.0,68051,104817,855,2845,-19443,85663,2520,744,1922.0,1.0098796654689757,107084,87457.0,0.5504443793339193,176568,19895.0,0.8987341127845956,0.34828973345067626,0.4497458119368154,0.34638074344787567,0.001670598999696722,0.014481098222057079,0.0005705738122041113,0.004351964492041759,0.09845739458520313,0.5335203066226211,-0.10336506848893973,0.4350629120374179,0.012810499222360357,0.002681365492345037,0.5504443793339193,0.8987341127845956,1922.0,0.9879665468975691
RANQUIL,3471.0,819,328,6,8,5840.0,1203,3899,28,77,384,3571,69,22,2369.0,1.6825122443099971,1161,2310.0,0.334485738980121,5207,633.0,0.8916095890410959,0.5571238500609749,0.23595505617977527,0.20599315068493151,0.0023048112935753384,0.013184931506849315,0.001728608470181504,0.004794520547945206,0.09449726303658888,0.6676369863013699,-0.02996190549484376,0.573139723264781,0.010880120213273977,0.0024897092543698673,0.334485738980121,0.8916095890410959,2369.0,68.25122443099971
RAUCO,9726.0,3230,956,8,23,10103.0,2177,6975,56,183,-1053,6019,160,48,377.0,1.0387620810199465,4217,5509.0,0.43358009459181573,9391,712.0,0.92952588340097,0.49594578880915424,0.3320995270409212,0.21548055033158467,0.0023647953937898417,0.01811343165396417,0.0008225375282747275,0.005542908047114718,0.09829323462882994,0.6903889933683064,-0.11661897670933655,0.5920957587394764,0.01574863626017433,0.0031781126533248767,0.43358009459181573,0.92952588340097,377.0,3.8762081019946533
RECOLETA,142672.0,63522,11549,115,316,137855.0,54029,58367,780,1943,-9493,46818,1627,665,-4817.0,0.9662372434675339,75502,67170.0,0.5291998429965235,115119,22736.0,0.8350730840375757,0.3058732410410523,0.4452310194011439,0.3919262993725291,0.002214870472131883,0.014094519603931667,0.0008060446338454638,0.005658119038119764,0.08094790848940227,0.4233941460229952,-0.053304720028614805,0.34244623753359293,0.011879649131799784,0.003443248565987881,0.5291998429965236,0.8350730840375757,-4817.0,-3.3762756532466076
RENAICO,9497.0,2640,1080,8,17,9737.0,1607,6707,50,105,-1033,5627,88,42,240.0,1.0252711382541855,3745,5752.0,0.39433505317468676,8469,1268.0,0.8697750847283557,0.475440031553669,0.27798252079604086,0.1650405669097258,0.0017900389596714752,0.010783608914450037,0.0008423712751395178,0.005135051864023826,0.1137201221438349,0.6888158570401561,-0.11294195388631506,0.5750957348963213,0.008993569954778562,0.0033450129043523513,0.3943350531746868,0.8697750847283559,240.0,2.527113825418553
RENCA,117169.0,57657,7237,88,242,114321.0,48848,49966,586,1725,-8809,42729,1483,498,-2848.0,0.9756932294378206,65224,51945.0,0.5566660123411482,101125,13196.0,0.8845706388152658,0.32790462647411756,0.49208408367400935,0.4272880748069034,0.0020653927233312565,0.0150890912430787,0.0007510518993931843,0.005125917373011083,0.06176548404441448,0.43706755539227266,-0.06479600886710596,0.3753020713478582,0.013023698519747443,0.0030605246496798262,0.5566660123411483,0.8845706388152658,-2848.0,-2.4306770562179416
RENGO,46985.0,19859,4110,48,98,49646.0,15343,29348,298,649,-4516,25238,551,250,2661.0,1.056635096307332,24115,22870.0,0.5132489092263488,45638,4008.0,0.9192684204165492,0.4060195111902004,0.4226668085559221,0.30904806026668813,0.0020857720549111417,0.013072553680054787,0.001021602639140151,0.0060024976835998875,0.08747472597637544,0.5911453087862063,-0.11361874828923396,0.5036705828098309,0.010986781625143646,0.003916725628688746,0.5132489092263488,0.9192684204165491,2661.0,5.663509630733213
REQUINOA,22007.0,9144,2498,20,40,23613.0,6153,15407,109,259,-2991,12909,219,89,1606.0,1.0729767801154177,11702,10305.0,0.5317399009406099,21928,1685.0,0.92864100283742,0.39690110189681016,0.41550415776798294,0.26057680091475033,0.0018176034897987004,0.010968534281963324,0.0009088017448993502,0.004616101300131284,0.11350933793792885,0.6524795663405751,-0.1549273568532326,0.5389702284026463,0.009150930792164624,0.002798497810332583,0.5317399009406099,0.92864100283742,1606.0,7.297678011541782
RETIRO,17155.0,3583,1566,24,33,18241.0,2803,13716,102,194,-780,12150,161,78,1086.0,1.0633051588458176,5206,11949.0,0.30346837656659864,16815,1426.0,0.9218244613782139,0.6183560848116153,0.208860390556689,0.1536648210076202,0.0019236374234916933,0.010635381832136396,0.0013990090352666862,0.005591798695246971,0.09128533955115127,0.7519324598432103,-0.05519556954906882,0.6606471202920591,0.008711744408644702,0.003668161271755278,0.3034683765665987,0.9218244613782139,1086.0,6.330515884581754
RINCONADA,9195.0,4365,1036,15,18,9808.0,3241,5700,61,75,-1124,4664,57,46,613.0,1.0666666666666667,5434,3761.0,0.590973355084285,9077,731.0,0.9254690048939641,0.33449564980967916,0.47471451876019577,0.3304445350734095,0.001957585644371941,0.007646818923327896,0.0016313213703099511,0.006219412724306688,0.1126699293094073,0.5811582381729201,-0.14426998368678629,0.46848830886351284,0.005689233278955954,0.004261827079934747,0.5909733550842851,0.9254690048939642,613.0,6.666666666666667
RIO BUENO,28805.0,7279,3358,43,55,30768.0,6264,18891,173,331,-1015,15533,276,130,1963.0,1.0681478909911473,10735,18070.0,0.37267835445235203,25659,5109.0,0.8339508580343213,0.4612725035819693,0.25269918416941506,0.20358814352574103,0.001909390730775907,0.010757930317212689,0.001492796389515709,0.00562272490899636,0.11657698316264538,0.6139820592823713,-0.049111040643674025,0.4974050761197259,0.008848539586436782,0.0037133341782204527,0.37267835445235203,0.8339508580343215,1963.0,6.814789099114737
RIO CLARO,11633.0,3733,1017,24,23,12537.0,2637,8830,76,152,-1096,7813,129,52,904.0,1.0777099630361902,4797,6836.0,0.4123613857130577,11695,842.0,0.9328387971604052,0.5204774114473475,0.3208974469182498,0.21033740129217515,0.001977134015301298,0.012124112626625189,0.0020630963637926587,0.006062056313312594,0.08742370841571391,0.7043152269282923,-0.11056004562607463,0.6168915185125784,0.01014697861132389,0.004084922298011296,0.41236138571305764,0.9328387971604052,904.0,7.7709963036190155
RIO HURTADO,3200.0,898,185,5,5,4856.0,1131,2768,40,83,233,2583,78,35,1656.0,1.5175,1093,2107.0,0.3415625,4022,834.0,0.8282537067545305,0.4866912067545305,0.280625,0.23290774299835254,0.0015625,0.017092257001647446,0.0015625,0.008237232289950576,0.0578125,0.5700164744645799,-0.04771725700164747,0.5122039744645799,0.015529757001647446,0.006674732289950577,0.34156250000000005,0.8282537067545305,1656.0,51.74999999999999
RIO IBAÑEZ,2477.0,565,249,4,2,2983.0,747,1459,17,29,182,1210,27,13,506.0,1.2042793702058943,820,1657.0,0.3310456197012515,2252,731.0,0.7549446865571572,0.42389906685590567,0.22809850625756964,0.2504190412336574,0.0008074283407347598,0.009721756620851492,0.0016148566814695195,0.005698960777740529,0.1005248284214776,0.4891049279249078,0.02232053497608774,0.3885800995034302,0.008914328280116731,0.00489153243700577,0.33104561970125157,0.7549446865571572,506.0,20.42793702058942
RIO NEGRO,11533.0,3064,1393,14,14,13494.0,2895,8274,61,156,-169,6881,142,47,1961.0,1.170033816006243,4485,7048.0,0.3888840717939825,11386,2108.0,0.843782421817104,0.45489835002312146,0.26567241827798493,0.21453979546465096,0.0012139079164137693,0.011560693641618497,0.0012139079164137693,0.004520527641914925,0.12078383768317004,0.6131614050689195,-0.05113262281333397,0.49237756738574945,0.010346785725204727,0.0033066197255011555,0.38888407179398254,0.8437824218171038,1961.0,17.003381600624294
RIO VERDE,384.0,66,21,1,0,662.0,115,322,3,2,49,301,2,2,278.0,1.7239583333333333,88,296.0,0.22916666666666666,442,220.0,0.6676737160120846,0.43850704934541795,0.171875,0.17371601208459214,0.0,0.0030211480362537764,0.0026041666666666665,0.004531722054380665,0.0546875,0.486404833836858,0.0018410120845921418,0.431717333836858,0.0030211480362537764,0.004531722054380665,0.22916666666666666,0.6676737160120846,278.0,72.39583333333334
ROMERAL,13699.0,4558,1748,8,30,14219.0,3229,9700,74,164,-1329,7952,134,66,520.0,1.037958975107672,6344,7355.0,0.46309949631359953,13167,1052.0,0.9260144876573598,0.4629149913437603,0.33272501642455654,0.2270905126942823,0.002189940871596467,0.011533863140867852,0.0005839842324257245,0.0052043041001476895,0.1276005547850208,0.682185807722062,-0.10563450373027425,0.5545852529370412,0.009343922269271386,0.0030143632285512226,0.46309949631359953,0.9260144876573599,520.0,3.795897510767209
